useless,id,keywords
32948,319341.0,"[{'id': 156195, 'name': 'family feud'}]"
32998,10317.0,"[{'id': 3228, 'name': 'bolivia'}, {'id': 15184, 'name': 'woman'}, {'id': 18075, 'name': 'political campaign'}, {'id': 18266, 'name': 'south america'}, {'id': 238222, 'name': 'year 2002'}]"
33008,254302.0,"[{'id': 213, 'name': 'upper class'}, {'id': 818, 'name': 'based on novel'}, {'id': 1418, 'name': 'skyscraper'}, {'id': 156640, 'name': 'high rise'}, {'id': 163048, 'name': 'decadence'}, {'id': 179823, 'name': 'class conflict'}, {'id': 192311, 'name': 'social class'}, {'id': 210324, 'name': 'decay'}]"
33009,296100.0,"[{'id': 3230, 'name': 'male friendship'}, {'id': 14512, 'name': 'new york city'}, {'id': 14964, 'name': 'drug'}, {'id': 33965, 'name': 'christmas eve'}, {'id': 160246, 'name': 'childhood friends'}, {'id': 207317, 'name': 'christmas'}]"
33010,334538.0,"[{'id': 293, 'name': 'female nudity'}, {'id': 570, 'name': 'rape'}, {'id': 657, 'name': 'fire'}, {'id': 733, 'name': 'dancer'}, {'id': 818, 'name': 'based on novel'}, {'id': 1009, 'name': 'baby'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 2483, 'name': 'nudity'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5774, 'name': 'forest'}, {'id': 9897, 'name': 'rifle'}, {'id': 10201, 'name': 'death of father'}, {'id': 10349, 'name': 'survival'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 14755, 'name': 'power outage'}, {'id': 163277, 'name': 'childbirth'}, {'id': 187056, 'name': 'woman director'}, {'id': 210819, 'name': 'wild pig'}, {'id': 218060, 'name': 'leak'}]"
33017,322125.0,[]
33020,253412.0,"[{'id': 1262, 'name': 'mountain'}, {'id': 3373, 'name': 'snow storm'}, {'id': 5827, 'name': 'hiking'}, {'id': 8624, 'name': 'climbing'}, {'id': 10794, 'name': 'snow'}, {'id': 34079, 'name': 'death'}, {'id': 156783, 'name': 'blizzard'}, {'id': 159212, 'name': 'mountain climbing'}, {'id': 185722, 'name': 'based on true events'}, {'id': 192779, 'name': 'mount everest'}, {'id': 209714, 'name': '3d'}]"
33039,314365.0,"[{'id': 516, 'name': 'child abuse'}, {'id': 917, 'name': 'journalism'}, {'id': 934, 'name': 'judge'}, {'id': 1196, 'name': 'florida'}, {'id': 1680, 'name': 'boston'}, {'id': 2337, 'name': 'pedophilia'}, {'id': 6148, 'name': 'court'}, {'id': 9665, 'name': 'cover-up'}, {'id': 10093, 'name': 'priest'}, {'id': 10909, 'name': 'lawyer'}, {'id': 18396, 'name': 'catholic'}, {'id': 157008, 'name': 'catholic church'}, {'id': 161207, 'name': 'catholicism'}, {'id': 161304, 'name': 'september 11 2001'}, {'id': 195240, 'name': 'investigative journalism'}, {'id': 204357, 'name': 'cardinal'}, {'id': 207317, 'name': 'christmas'}]"
33047,245698.0,"[{'id': 316, 'name': 'chess'}, {'id': 2106, 'name': 'cold war'}, {'id': 2139, 'name': 'russia'}, {'id': 5565, 'name': 'biography'}, {'id': 6067, 'name': 'victory'}]"
33048,325348.0,"[{'id': 679, 'name': 'cyborg'}, {'id': 9826, 'name': 'murder'}, {'id': 10292, 'name': 'gore'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 15483, 'name': 'car chase'}, {'id': 177398, 'name': 'levitation'}, {'id': 181129, 'name': 'terrorist group'}, {'id': 186450, 'name': 'moscow'}, {'id': 222030, 'name': 'first person view'}]"
33061,295964.0,"[{'id': 212, 'name': 'london england'}, {'id': 1650, 'name': 'cook'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2992, 'name': 'diva'}, {'id': 3658, 'name': 'career'}, {'id': 3914, 'name': 'kitchen'}, {'id': 11436, 'name': 'redemption'}, {'id': 14964, 'name': 'drug'}, {'id': 18179, 'name': 'drug addict'}, {'id': 18293, 'name': 'chef'}, {'id': 223064, 'name': 'come back'}]"
33089,329263.0,"[{'id': 10873, 'name': 'school'}]"
33090,290637.0,"[{'id': 3335, 'name': 'halloween'}, {'id': 6149, 'name': 'police'}, {'id': 9748, 'name': 'revenge'}, {'id': 9786, 'name': 'burned alive'}, {'id': 10103, 'name': 'children'}, {'id': 13063, 'name': 'car accident'}, {'id': 14512, 'name': 'new york city'}, {'id': 162846, 'name': 'ghost'}, {'id': 170865, 'name': 'child kidnapping'}]"
33244,159824.0,"[{'id': 272, 'name': 'transylvania'}, {'id': 612, 'name': 'hotel'}, {'id': 616, 'name': 'witch'}, {'id': 1576, 'name': 'technology'}, {'id': 2343, 'name': 'magic'}, {'id': 2904, 'name': 'mummy'}, {'id': 3633, 'name': 'dracula'}, {'id': 4062, 'name': 'skeleton'}, {'id': 4555, 'name': 'only child'}, {'id': 5891, 'name': 'backpacker'}, {'id': 6038, 'name': 'marriage'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 11155, 'name': 'wolfman'}, {'id': 12377, 'name': 'zombie'}, {'id': 14633, 'name': 'moving out'}, {'id': 160130, 'name': 'invisible man'}, {'id': 224472, 'name': 'new life'}]"
33245,360784.0,"[{'id': 720, 'name': 'helicopter'}, {'id': 1353, 'name': 'underground'}, {'id': 3030, 'name': 'nightmare'}, {'id': 4917, 'name': 'shelter'}, {'id': 6898, 'name': 'quarantine'}, {'id': 9744, 'name': 'outbreak'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 187844, 'name': 'flashback'}, {'id': 188957, 'name': 'virus'}, {'id': 212661, 'name': 'creepy doll'}]"
33261,13968.0,"[{'id': 271, 'name': 'competition'}, {'id': 494, 'name': 'father son relationship'}, {'id': 2792, 'name': 'boxer'}, {'id': 5202, 'name': 'boy'}, {'id': 13130, 'name': 'teenager'}, {'id': 14809, 'name': 'dead mother'}, {'id': 156321, 'name': 'tv movie'}, {'id': 163190, 'name': 'box'}, {'id': 174116, 'name': 'jumping rope'}, {'id': 184948, 'name': 'disney channel'}]"
33263,22371.0,"[{'id': 5455, 'name': 'time machine'}, {'id': 6270, 'name': 'high school'}]"
33316,339530.0,"[{'id': 409, 'name': 'africa'}, {'id': 1299, 'name': 'monster'}, {'id': 9663, 'name': 'sequel'}, {'id': 13031, 'name': 'creature'}, {'id': 158064, 'name': 'graboids'}]"
33320,314385.0,"[{'id': 254, 'name': 'france'}, {'id': 612, 'name': 'hotel'}, {'id': 1228, 'name': '1970s'}, {'id': 9872, 'name': 'grief'}, {'id': 9935, 'name': 'travel'}, {'id': 156455, 'name': 'unhappiness'}, {'id': 166113, 'name': 'marriage problems'}, {'id': 187056, 'name': 'woman director'}]"
33322,309809.0,"[{'id': 490, 'name': 'philosophy'}, {'id': 3469, 'name': 'utopia'}, {'id': 3800, 'name': 'airplane'}, {'id': 4414, 'name': 'adventure'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9736, 'name': 'little boy'}, {'id': 9825, 'name': 'growing up'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 10873, 'name': 'school'}, {'id': 10938, 'name': 'old man'}, {'id': 12663, 'name': 'little girl'}, {'id': 14532, 'name': 'crazy'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 170647, 'name': 'story'}, {'id': 180787, 'name': 'social differences'}, {'id': 209714, 'name': '3d'}]"
33331,314402.0,"[{'id': 90, 'name': 'paris'}, {'id': 254, 'name': 'france'}, {'id': 3538, 'name': 'freedom fighter'}, {'id': 7161, 'name': 'sri lanka'}, {'id': 189984, 'name': 'tamil'}]"
33354,297762.0,"[{'id': 849, 'name': 'dc comics'}, {'id': 1701, 'name': 'hero'}, {'id': 2036, 'name': 'greek mythology'}, {'id': 2041, 'name': 'island'}, {'id': 2504, 'name': 'world war i'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10843, 'name': 'superheroine'}, {'id': 15060, 'name': 'period drama'}, {'id': 156525, 'name': 'heroine'}, {'id': 163455, 'name': 'super powers'}, {'id': 187056, 'name': 'woman director'}, {'id': 210184, 'name': '1910s'}, {'id': 229266, 'name': 'dc extended universe'}]"
33359,339988.0,"[{'id': 1576, 'name': 'technology'}, {'id': 5824, 'name': 'video surveillance'}, {'id': 6129, 'name': 'company'}, {'id': 15009, 'name': 'criminal'}, {'id': 229980, 'name': 'smartphone'}]"
33360,68730.0,"[{'id': 186, 'name': 'christianity'}, {'id': 233, 'name': 'japan'}, {'id': 440, 'name': 'missionary'}, {'id': 818, 'name': 'based on novel'}, {'id': 10085, 'name': 'betrayal'}, {'id': 13006, 'name': 'torture'}, {'id': 41611, 'name': 'martyrdom'}, {'id': 179567, 'name': 'crisis of faith'}, {'id': 189398, 'name': 'portuguese'}, {'id': 207941, 'name': '17th century'}, {'id': 214891, 'name': 'shogunate'}, {'id': 220888, 'name': 'jesuit priest'}, {'id': 220890, 'name': 'religious persecution'}, {'id': 226417, 'name': 'religious icon'}, {'id': 226419, 'name': 'apostasy'}]"
33361,352161.0,[]
33367,296098.0,"[{'id': 470, 'name': 'spy'}, {'id': 591, 'name': 'cia'}, {'id': 2106, 'name': 'cold war'}, {'id': 2111, 'name': 'soviet union'}, {'id': 3203, 'name': 'pilot'}, {'id': 10909, 'name': 'lawyer'}, {'id': 14638, 'name': 'american'}]"
33390,323661.0,"[{'id': 305, 'name': 'moon'}]"
33392,324807.0,"[{'id': 131, 'name': 'italy'}, {'id': 1357, 'name': 'fish'}, {'id': 2570, 'name': 'rock star'}, {'id': 6876, 'name': 'vacation'}, {'id': 162066, 'name': 'rock concert'}]"
33406,244316.0,"[{'id': 2522, 'name': 'grizzly bear'}, {'id': 3593, 'name': 'wilderness'}, {'id': 5774, 'name': 'forest'}, {'id': 9880, 'name': 'alaska'}, {'id': 10349, 'name': 'survival'}, {'id': 10468, 'name': 'bear'}]"
33472,306947.0,"[{'id': 236, 'name': 'suicide'}, {'id': 12565, 'name': 'psychological thriller'}, {'id': 187056, 'name': 'woman director'}, {'id': 190722, 'name': 'reunited friends'}, {'id': 191260, 'name': 'dinner party'}, {'id': 210012, 'name': 'mumblegore'}, {'id': 217184, 'name': 'old friends reunited'}]"
33495,315872.0,[]
33531,270487.0,"[{'id': 736, 'name': 'journalist'}, {'id': 977, 'name': 'cat'}, {'id': 1336, 'name': 'ransom'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 5049, 'name': 'ancient rome'}, {'id': 9732, 'name': 'movie in movie'}, {'id': 12396, 'name': 'hollywood'}, {'id': 15060, 'name': 'period drama'}]"
33831,257445.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 2343, 'name': 'magic'}, {'id': 2486, 'name': 'fantasy'}, {'id': 12564, 'name': 'werewolf'}, {'id': 18035, 'name': 'family'}, {'id': 163226, 'name': 'ventriloquist dummy'}, {'id': 186948, 'name': 'book comes to life'}, {'id': 209714, 'name': '3d'}]"
33867,290762.0,"[{'id': 5248, 'name': 'female friendship'}, {'id': 6027, 'name': 'music'}, {'id': 6054, 'name': 'friendship'}, {'id': 9673, 'name': 'love'}, {'id': 10163, 'name': 'cancer'}, {'id': 12392, 'name': 'best friend'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 14534, 'name': 'relationship'}, {'id': 18035, 'name': 'family'}, {'id': 187056, 'name': 'woman director'}]"
33875,304372.0,[]
33876,253414.0,"[{'id': 931, 'name': 'jealousy'}, {'id': 1594, 'name': 'ex-boyfriend'}, {'id': 3541, 'name': 'afghanistan'}, {'id': 4746, 'name': 'record producer'}, {'id': 4813, 'name': 'last chance'}, {'id': 10229, 'name': 'singer'}, {'id': 11436, 'name': 'redemption'}]"
33882,218784.0,"[{'id': 1415, 'name': 'small town'}, {'id': 3133, 'name': 'vampire'}, {'id': 9951, 'name': 'alien'}, {'id': 12377, 'name': 'zombie'}, {'id': 13130, 'name': 'teenager'}]"
33894,346808.0,"[{'id': 779, 'name': 'martial arts'}, {'id': 782, 'name': 'assassin'}, {'id': 11537, 'name': 'woman with gun'}]"
33956,294963.0,"[{'id': 351, 'name': 'poison'}, {'id': 1563, 'name': 'prisoner'}, {'id': 9826, 'name': 'murder'}, {'id': 9897, 'name': 'rifle'}, {'id': 10292, 'name': 'gore'}, {'id': 10322, 'name': 'native american'}, {'id': 11181, 'name': 'decapitation'}, {'id': 11436, 'name': 'redemption'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14819, 'name': 'violence'}, {'id': 14895, 'name': 'cannibal'}, {'id': 15381, 'name': 'captive'}, {'id': 156702, 'name': 'capture'}, {'id': 208048, 'name': 'cannibalism'}, {'id': 220704, 'name': 'cave dwellers'}]"
33957,146301.0,"[{'id': 321, 'name': 'terror'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9663, 'name': 'sequel'}, {'id': 15001, 'name': 'demon'}, {'id': 163053, 'name': 'found footage'}, {'id': 207317, 'name': 'christmas'}, {'id': 209714, 'name': '3d'}]"
33974,293646.0,"[{'id': 6015, 'name': 'mining'}, {'id': 6460, 'name': 'chile'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10349, 'name': 'survival'}, {'id': 187056, 'name': 'woman director'}, {'id': 209339, 'name': 'mining accident'}]"
33989,356296.0,"[{'id': 10391, 'name': 'mafia'}]"
34024,298382.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 5657, 'name': 'australia'}, {'id': 6199, 'name': 'dressmaker'}, {'id': 155808, 'name': 'hometown'}, {'id': 187056, 'name': 'woman director'}, {'id': 208611, 'name': '1950s'}]"
34086,254201.0,"[{'id': 9950, 'name': 'thriller'}]"
34097,294016.0,"[{'id': 888, 'name': 'screenwriter'}, {'id': 2109, 'name': 'communist'}, {'id': 5565, 'name': 'biography'}, {'id': 6966, 'name': 'film history'}, {'id': 12396, 'name': 'hollywood'}, {'id': 13028, 'name': 'writer'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 166329, 'name': 'film industry'}, {'id': 173644, 'name': 'communism'}, {'id': 190140, 'name': 'blacklist'}, {'id': 194595, 'name': 'mccarthyism'}, {'id': 207883, 'name': '1940s'}, {'id': 222234, 'name': 'movie industry'}]"
34162,74945.0,"[{'id': 33466, 'name': 'button'}, {'id': 183686, 'name': 'war context'}]"
34194,321741.0,"[{'id': 579, 'name': 'american football'}, {'id': 4526, 'name': 'concussion'}, {'id': 5565, 'name': 'biography'}, {'id': 167882, 'name': 'professional sports'}, {'id': 174818, 'name': 'brain damage'}, {'id': 197102, 'name': 'sports injury'}, {'id': 201189, 'name': 'nfl'}, {'id': 208788, 'name': 'medical drama'}, {'id': 234946, 'name': 'human brain'}]"
34213,227973.0,"[{'id': 9717, 'name': 'based on comic'}, {'id': 18035, 'name': 'family'}, {'id': 209714, 'name': '3d'}, {'id': 210469, 'name': 'charlie brown'}, {'id': 221015, 'name': 'snoopy'}]"
34382,312831.0,"[{'id': 1009, 'name': 'baby'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 3352, 'name': 'tree'}, {'id': 4375, 'name': 'transformation'}, {'id': 5314, 'name': 'mill'}, {'id': 5774, 'name': 'forest'}, {'id': 9720, 'name': 'woods'}, {'id': 11018, 'name': 'irish'}, {'id': 14985, 'name': 'ireland'}, {'id': 15162, 'name': 'dog'}, {'id': 159803, 'name': 'killing a dog'}, {'id': 221253, 'name': 'fungus'}]"
34500,312221.0,"[{'id': 240, 'name': 'underdog'}, {'id': 6075, 'name': 'sport'}, {'id': 15285, 'name': 'spin off'}, {'id': 17977, 'name': 'underground fighting'}, {'id': 186779, 'name': 'motivational speaker'}, {'id': 209476, 'name': 'boxing'}]"
34502,91417.0,"[{'id': 217902, 'name': 'draghi'}]"
34514,339527.0,"[{'id': 9950, 'name': 'thriller'}, {'id': 10714, 'name': 'serial killer'}, {'id': 14742, 'name': 'psychic'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 34038, 'name': 'intrigue'}]"
34561,157827.0,"[{'id': 279, 'name': 'usa'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 494, 'name': 'father son relationship'}, {'id': 13063, 'name': 'car accident'}, {'id': 157213, 'name': 'death of mother'}, {'id': 180574, 'name': 'father son reunion'}, {'id': 181324, 'name': 'existentialism'}, {'id': 208397, 'name': 'death of wife'}]"
34569,336004.0,"[{'id': 585, 'name': 'casino'}, {'id': 642, 'name': 'robbery'}, {'id': 8038, 'name': 'bus hijacking'}, {'id': 10051, 'name': 'heist'}]"
34789,321751.0,"[{'id': 167043, 'name': 'road movie'}]"
34810,300666.0,"[{'id': 494, 'name': 'father son relationship'}, {'id': 1415, 'name': 'small town'}, {'id': 1691, 'name': 'dance'}, {'id': 6027, 'name': 'music'}, {'id': 9872, 'name': 'grief'}, {'id': 13130, 'name': 'teenager'}, {'id': 185454, 'name': 'u.s. military'}, {'id': 186117, 'name': 'dj'}, {'id': 193400, 'name': 'teen drama'}]"
34854,334527.0,"[{'id': 11578, 'name': 'mobster'}, {'id': 188259, 'name': 'money problems'}, {'id': 192143, 'name': 'borrow'}, {'id': 199093, 'name': 'trouble'}, {'id': 210295, 'name': 'classmates'}, {'id': 221004, 'name': 'investment'}, {'id': 236534, 'name': 'bűnös utakon'}]"
34887,257088.0,"[{'id': 1568, 'name': 'undercover'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 12189, 'name': 'extreme sports'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 209714, 'name': '3d'}]"
34976,299687.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9951, 'name': 'alien'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 207569, 'name': 'human subjugation'}, {'id': 215299, 'name': 'environmental disaster'}, {'id': 223438, 'name': 'based on young adult novel'}]"
35055,340275.0,"[{'id': 520, 'name': 'chicago'}]"
35108,318846.0,"[{'id': 974, 'name': 'bank'}, {'id': 4373, 'name': 'fraud'}, {'id': 5565, 'name': 'biography'}, {'id': 5636, 'name': 'wall street'}, {'id': 6118, 'name': 'finances'}, {'id': 9672, 'name': 'based on true story'}, {'id': 11321, 'name': 'animated sequence'}, {'id': 11687, 'name': 'breaking the fourth wall'}, {'id': 18040, 'name': 'loan'}, {'id': 165193, 'name': 'financial crisis'}, {'id': 179867, 'name': 'real estate'}, {'id': 188072, 'name': 'mortgage'}]"
35155,207936.0,"[{'id': 4129, 'name': 'widow'}, {'id': 5565, 'name': 'biography'}, {'id': 13028, 'name': 'writer'}, {'id': 33534, 'name': 'folk singer'}]"
35211,326425.0,"[{'id': 949, 'name': 'terrorist'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 212801, 'name': 'ex cia agent'}, {'id': 222529, 'name': 'rescue operation'}]"
35218,329833.0,"[{'id': 6241, 'name': 'stupidity'}, {'id': 9663, 'name': 'sequel'}, {'id': 15479, 'name': 'fashion'}, {'id': 167193, 'name': 'male model'}, {'id': 167200, 'name': 'fashion model'}, {'id': 173242, 'name': 'modeling'}]"
35247,259694.0,"[{'id': 242, 'name': 'new york'}, {'id': 818, 'name': 'based on novel'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 9457, 'name': 'single'}]"
35351,340666.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 1562, 'name': 'hostage'}, {'id': 10163, 'name': 'cancer'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 13028, 'name': 'writer'}, {'id': 14646, 'name': 'overbearing mother'}, {'id': 14893, 'name': 'art'}, {'id': 155251, 'name': 'novelist'}, {'id': 167542, 'name': 'carjacking'}, {'id': 169878, 'name': 'story within the story'}, {'id': 187844, 'name': 'flashback'}, {'id': 209121, 'name': 'lung cancer'}]"
35360,274167.0,"[{'id': 230024, 'name': 'daddys home'}]"
35361,266294.0,"[{'id': 1156, 'name': 'sister sister relationship'}, {'id': 33574, 'name': 'childhood home'}]"
35385,140300.0,"[{'id': 478, 'name': 'china'}, {'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 5331, 'name': 'village'}, {'id': 8531, 'name': 'panda'}, {'id': 9663, 'name': 'sequel'}, {'id': 11477, 'name': 'talking animal'}, {'id': 11500, 'name': 'anthropomorphism'}, {'id': 12554, 'name': 'dragon'}, {'id': 15036, 'name': 'ancient china'}, {'id': 184656, 'name': 'wuxia'}, {'id': 187056, 'name': 'woman director'}]"
35505,347201.0,"[{'id': 210024, 'name': 'anime'}, {'id': 215762, 'name': 'naruto'}]"
35579,58431.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9390, 'name': 'shaolin'}, {'id': 10360, 'name': 'prejudice'}, {'id': 12377, 'name': 'zombie'}, {'id': 156501, 'name': 'pride'}, {'id': 157286, 'name': 'golddigger'}, {'id': 210085, 'name': 'regency period'}, {'id': 222512, 'name': 'parson'}, {'id': 222513, 'name': 'mashup'}]"
35681,84105.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 6270, 'name': 'high school'}, {'id': 13130, 'name': 'teenager'}, {'id': 155722, 'name': 'teen comedy'}, {'id': 171366, 'name': 'multiple storylines'}, {'id': 187056, 'name': 'woman director'}]"
35691,354216.0,"[{'id': 2679, 'name': 'artist'}, {'id': 5540, 'name': 'heavy metal'}, {'id': 5918, 'name': 'painting'}, {'id': 10138, 'name': 'satan'}, {'id': 170865, 'name': 'child kidnapping'}, {'id': 178646, 'name': 'possesion'}]"
35693,174751.0,[]
35709,329440.0,"[{'id': 233, 'name': 'japan'}, {'id': 5774, 'name': 'forest'}]"
35801,272548.0,[]
35949,348678.0,"[{'id': 4553, 'name': 'black humor'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 11258, 'name': 'suicidal'}, {'id': 18011, 'name': 'pregnant woman'}, {'id': 157223, 'name': 'bitterness'}, {'id': 228842, 'name': 'saab'}, {'id': 228843, 'name': 'volvo'}]"
35972,276905.0,"[{'id': 242, 'name': 'new york'}, {'id': 6678, 'name': 'polar bear'}, {'id': 14512, 'name': 'new york city'}]"
35973,323675.0,"[{'id': 6149, 'name': 'police'}, {'id': 9663, 'name': 'sequel'}, {'id': 15090, 'name': 'police officer'}, {'id': 164677, 'name': 'brother-in-law brother-in-law relationship'}, {'id': 179450, 'name': 'black men'}, {'id': 217452, 'name': 'buddy film'}]"
35980,366924.0,"[{'id': 9715, 'name': 'superhero'}, {'id': 10486, 'name': 'robin'}, {'id': 163455, 'name': 'super powers'}, {'id': 204232, 'name': 'nightwing'}]"
36010,319888.0,"[{'id': 240, 'name': 'underdog'}, {'id': 2070, 'name': 'olympic games'}, {'id': 3476, 'name': 'ski jump'}, {'id': 5565, 'name': 'biography'}, {'id': 6075, 'name': 'sport'}, {'id': 9672, 'name': 'based on true story'}, {'id': 14905, 'name': 'britain'}, {'id': 159558, 'name': 'skiing'}, {'id': 234095, 'name': 'feel good'}]"
36084,321258.0,"[{'id': 236, 'name': 'suicide'}, {'id': 392, 'name': 'england'}, {'id': 657, 'name': 'fire'}, {'id': 1655, 'name': 'country house'}, {'id': 1879, 'name': 'shower'}, {'id': 2341, 'name': 'nanny'}, {'id': 2546, 'name': 'mask'}, {'id': 5202, 'name': 'boy'}, {'id': 9826, 'name': 'murder'}, {'id': 12545, 'name': 'mansion'}, {'id': 14819, 'name': 'violence'}, {'id': 33630, 'name': 'doll'}, {'id': 158567, 'name': 'burn victim'}, {'id': 171964, 'name': 'secret passageway'}, {'id': 176706, 'name': 'broken mirror'}, {'id': 204298, 'name': 'loss of a child'}]"
36087,339547.0,"[{'id': 536, 'name': 'israel'}, {'id': 3575, 'name': 'jerusalem'}, {'id': 15001, 'name': 'demon'}, {'id': 163053, 'name': 'found footage'}]"
36107,335778.0,"[{'id': 186, 'name': 'christianity'}, {'id': 2974, 'name': 'jesus christ'}, {'id': 3033, 'name': 'apostle'}, {'id': 3571, 'name': 'crucifixion'}, {'id': 3575, 'name': 'jerusalem'}, {'id': 5049, 'name': 'ancient rome'}, {'id': 6150, 'name': 'faith'}, {'id': 6506, 'name': 'resurrection'}, {'id': 10877, 'name': 'dead body'}, {'id': 11704, 'name': 'judaism'}, {'id': 14989, 'name': 'religious'}, {'id': 156081, 'name': 'tomb'}]"
36111,329004.0,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 2483, 'name': 'nudity'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 4728, 'name': 'knife'}, {'id': 5774, 'name': 'forest'}, {'id': 9897, 'name': 'rifle'}, {'id': 10637, 'name': 'food'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 18101, 'name': 'bow and arrow'}, {'id': 33451, 'name': 'masturbation'}, {'id': 169548, 'name': 'seed'}, {'id': 188266, 'name': 'starvation'}, {'id': 208591, 'name': 'abortion'}, {'id': 212412, 'name': 'very little dialogue'}]"
36128,364116.0,"[{'id': 4720, 'name': 'ritual'}, {'id': 14636, 'name': 'india'}, {'id': 34079, 'name': 'death'}, {'id': 172291, 'name': 'grieving'}, {'id': 204959, 'name': 'grieving parents'}]"
36130,291870.0,"[{'id': 1158, 'name': 'grandfather grandson relationship'}, {'id': 4412, 'name': 'grandfather'}, {'id': 7312, 'name': 'road trip'}, {'id': 13027, 'name': 'wedding'}, {'id': 18115, 'name': 'retired'}, {'id': 33656, 'name': 'pervert'}, {'id': 156883, 'name': 'army general'}, {'id': 170827, 'name': 'sex comedy'}]"
36145,300673.0,"[{'id': 3547, 'name': 'coast guard'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10349, 'name': 'survival'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 168683, 'name': 'storm at sea'}, {'id': 180100, 'name': 'sinking ship'}, {'id': 208611, 'name': '1950s'}, {'id': 209714, 'name': '3d'}]"
36220,296096.0,"[{'id': 392, 'name': 'england'}, {'id': 818, 'name': 'based on novel'}, {'id': 894, 'name': 'depression'}, {'id': 1415, 'name': 'small town'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 10241, 'name': 'caretaker'}, {'id': 155209, 'name': 'caregiver'}, {'id': 158558, 'name': 'disabled'}, {'id': 169152, 'name': 'twenty something'}, {'id': 187056, 'name': 'woman director'}, {'id': 191100, 'name': 'romantic drama'}, {'id': 207443, 'name': 'dead end job'}, {'id': 207819, 'name': 'accident'}]"
36240,263341.0,"[{'id': 779, 'name': 'martial arts'}, {'id': 184656, 'name': 'wuxia'}]"
36241,146198.0,"[{'id': 10051, 'name': 'heist'}, {'id': 10085, 'name': 'betrayal'}, {'id': 11719, 'name': 'dirty cop'}]"
36242,205584.0,"[{'id': 1160, 'name': 'egypt'}, {'id': 1449, 'name': 'underworld'}, {'id': 1721, 'name': 'fight'}, {'id': 2035, 'name': 'mythology'}, {'id': 2906, 'name': 'nile'}, {'id': 6091, 'name': 'war'}, {'id': 9727, 'name': 'thief'}, {'id': 10084, 'name': 'rescue'}, {'id': 18034, 'name': 'desert'}, {'id': 161172, 'name': 'gods'}, {'id': 163338, 'name': 'egyptian mythology'}, {'id': 185638, 'name': 'egyptian'}, {'id': 227686, 'name': 'myth'}]"
36245,323677.0,"[{'id': 2070, 'name': 'olympic games'}, {'id': 5565, 'name': 'biography'}, {'id': 6075, 'name': 'sport'}, {'id': 6165, 'name': 'historical figure'}, {'id': 11064, 'name': 'nazi germany'}, {'id': 12425, 'name': 'racism'}, {'id': 12532, 'name': 'african american'}, {'id': 187901, 'name': 'track and field'}]"
